ID,DateTime,UserID,Controller,Action,Method,ActionParameters
493763,2020-02-08 14:03:36.973,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":7,""Title"":""Besmettingsrisico"",""FrameTitle"":""Besmettingsrisico"",""URL"":""{Portal.BaseUrl}/Dossier/Verpleegkundig/Paginas/Besmettingsrisico.aspx"",""Icon"":0,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493764,2020-02-08 14:03:37.020,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":84}"
493765,2020-02-08 14:03:37.020,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":84}"
493766,2020-02-08 14:03:37.020,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":84}"
493768,2020-02-08 14:06:41.663,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":84,""model"":{""ID"":84,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":7,""Title"":""Besmettingsrisico"",""FrameTitle"":""Besmettingsrisico"",""URL"":""{Portal.BaseUrl}/Dossier/Verpleegkundig/Paginas/Besmettingsrisico.aspx"",""Icon"":0,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493769,2020-02-08 14:06:41.723,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":84}"
493770,2020-02-08 14:06:41.723,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":84}"
493771,2020-02-08 14:06:41.723,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":84}"
493772,2020-02-08 14:06:43.460,5,FaqList,Index,GET,{}
493773,2020-02-08 14:06:56.257,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":8,""Title"":""Patiëntbrieven"",""FrameTitle"":""Patiëntbrieven"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Correspondentie.aspx"",""Icon"":4,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493774,2020-02-08 14:06:56.320,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":85}"
493775,2020-02-08 14:06:56.320,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":85}"
493776,2020-02-08 14:06:56.320,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":85}"
493777,2020-02-08 14:07:03.023,5,FaqList,Index,GET,{}
493778,2020-02-08 14:07:15.180,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":9,""Title"":""Zwangerschapskaart"",""FrameTitle"":""Zwangerschapskaart"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Zwangerschapskaart.aspx"",""Icon"":10,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493779,2020-02-08 14:07:15.240,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":86}"
493780,2020-02-08 14:07:15.240,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":86}"
493781,2020-02-08 14:07:15.240,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":86}"
493783,2020-02-08 14:12:03.137,5,FaqList,Index,GET,{}
493784,2020-02-08 14:12:11.463,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":10,""Title"":""Allergie"",""FrameTitle"":""Allergie"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Allergie.aspx"",""Icon"":0,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493785,2020-02-08 14:12:11.513,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":87}"
493786,2020-02-08 14:12:11.513,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":87}"
493787,2020-02-08 14:12:11.543,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":87}"
