ID,DateTime,UserID,Controller,Action,Method,ActionParameters
1630862,2020-04-16 10:09:26.100,14,Role,Update,POST,"{""id"":4,""model"":{""Role"":{""ID"":4,""Name"":""MediMapp super-user""},""Rights"":[{""ID"":1,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":2,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":3,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":4,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":5,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":6,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":8,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":9,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":10,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":11,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":12,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":13,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":14,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":15,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":16,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":17,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":19,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":22,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":23,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":24,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":25,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":26,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":28,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":30,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":31,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":32,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":33,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":49,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":50,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":51,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":52,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":53,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":66,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":67,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":68,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":69,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":70,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null}]}}"
1630863,2020-04-16 10:09:46.180,14,Role,Update,POST,"{""id"":4,""model"":{""Role"":{""ID"":4,""Name"":""MediMapp super-user""},""Rights"":[{""ID"":1,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":2,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":3,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":4,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":5,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":6,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":8,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":9,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":10,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":11,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":12,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":13,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":14,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":15,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":16,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":17,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":19,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":22,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":23,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":24,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":25,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":26,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":28,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":30,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":31,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":32,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":33,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":49,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":66,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":67,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":68,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":69,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":70,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null}]}}"
1630864,2020-04-16 10:10:37.023,14,Role,Create,POST,"{""model"":{""Role"":{""ID"":8,""Name"":""Analytica super-user""},""Rights"":[{""ID"":1,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":2,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":3,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":4,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":5,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":6,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":8,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":9,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":10,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":11,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":12,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":13,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":14,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":22,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":23,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":24,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":25,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":26,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":28,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":31,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":32,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":33,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":50,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":51,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":52,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null},{""ID"":53,""Name"":null,""DisplayName"":null,""ParentRightID"":null,""ChildRights"":null}]}}"
1630865,2020-04-16 10:10:39.557,14,Organization,Index,GET,{}
1630866,2020-04-16 10:10:39.557,14,Group,Index,GET,{}
1630867,2020-04-16 10:10:39.620,14,User,Index,GET,{}
1630868,2020-04-16 10:10:39.620,14,Role,Index,GET,{}
1630869,2020-04-16 10:10:46.167,14,User,Update,POST,"{""id"":26,""model"":{""User"":{""ID"":26,""Username"":""Coen"",""FirstName"":""Coen"",""MiddleName"":null,""LastName"":""Stout"",""FullName"":""Coen Stout (Coen)"",""Active"":true,""FactorSlackUser"":null},""Roles"":[{""ID"":4,""Name"":null}],""Organizations"":[],""Groups"":[]}}"
1630932,2020-04-16 10:16:36.023,14,Right,Index,GET,"{""flat"":false}"
1630933,2020-04-16 10:16:36.070,14,Role,Index,GET,{}
